time_tag,active,source,range,scale,sensitivity,manual_mode,sample_size,bt,bx_gse,by_gse,bz_gse,theta_gse,phi_gse,bx_gsm,by_gsm,bz_gsm,theta_gsm,phi_gsm,max_telemetry_flag,max_data_flag,overall_quality
634,False,DSCOVR,0.0,4.0,0.002,False,2800,3.13,-1.9500000000000002,2.18,-0.99,-18.67,131.71,-1.9500000000000002,2.01,-1.3,-24.97,134.05,0,0,0
635,False,DSCOVR,0.0,4.0,0.002,False,3000,3.1,-1.52,2.58,-0.76,-14.19,120.57,-1.52,2.44,-1.13,-21.52,122.01,0,0,0
636,False,DSCOVR,0.0,4.0,0.002,False,2750,3.09,-1.26,2.7199999999999998,-0.65,-12.28,114.87,-1.26,2.6,-1.05,-20.02,115.94,0,0,0
637,False,DSCOVR,0.0,4.0,0.002,False,2800,3.02,-2.08,1.99,-0.5,-9.78,136.25,-2.08,1.8900000000000001,-0.79,-15.64,137.66,0,0,0
638,False,DSCOVR,0.0,4.0,0.002,False,3000,3.01,-2.56,1.55,0.02,0.42,148.76,-2.56,1.54,-0.21,-4.02,149.0,0,0,0
639,False,DSCOVR,0.0,4.0,0.002,False,2800,3.02,-2.74,1.09,-0.6,-11.52,158.32,-2.74,0.99,-0.76,-14.56,160.17,0,0,0
640,False,DSCOVR,0.0,4.0,0.002,False,2900,3.02,-2.84,0.81,-0.58,-11.18,164.1,-2.84,0.71,-0.7000000000000001,-13.39,165.9,0,0,0
641,False,DSCOVR,0.0,4.0,0.002,False,3000,3.0,-2.85,0.79,-0.39,-7.58,164.58,-2.85,0.72,-0.51,-9.77,165.84,0,0,0
642,False,DSCOVR,0.0,4.0,0.002,False,2900,3.02,-2.93,0.6900000000000001,-0.2,-3.73,166.78,-2.93,0.65,-0.3,-5.63,167.47,0,0,0
643,False,DSCOVR,0.0,4.0,0.002,False,3000,3.06,-2.9699999999999998,0.73,0.06,1.05,166.17,-2.9699999999999998,0.73,-0.05,-1.0,166.17,0,0,0
644,False,DSCOVR,0.0,4.0,0.002,False,3000,3.05,-2.91,0.91,0.03,0.58,162.72,-2.91,0.9,-0.1,-1.96,162.82,0,0,0
645,False,DSCOVR,0.0,4.0,0.002,False,3000,3.11,-3.02,0.53,0.18,3.38,169.98,-3.02,0.56,0.1,1.8599999999999999,169.6,0,0,0
646,False,DSCOVR,0.0,4.0,0.002,False,2900,3.12,-2.94,0.9,0.21,3.86,162.92,-2.94,0.92,0.07,1.32,162.55,0,0,0
647,False,DSCOVR,0.0,4.0,0.002,False,2850,3.14,-2.89,1.2,0.0,0.08,157.4,-2.89,1.19,-0.17,-3.18,157.62,0,0,0
648,False,DSCOVR,0.0,4.0,0.002,False,2900,3.17,-2.89,1.25,-0.38,-6.94,156.63,-2.89,1.18,-0.56,-10.24,157.82,0,0,0
649,False,DSCOVR,0.0,4.0,0.002,False,3000,3.1,-2.73,1.3,-0.54,-10.18,154.5,-2.73,1.21,-0.73,-13.74,156.14,0,0,0
650,False,DSCOVR,0.0,4.0,0.002,False,3000,3.06,-2.7,1.25,-0.42,-8.01,155.09,-2.7,1.18,-0.6,-11.51,156.43,0,0,0
651,False,DSCOVR,0.0,4.0,0.002,False,3000,3.01,-1.8599999999999999,2.2800000000000002,-0.43,-8.28,129.28,-1.8599999999999999,2.19,-0.76,-14.82,130.4,0,0,0
652,False,DSCOVR,0.0,4.0,0.002,False,3000,3.06,-2.79,1.18,-0.14,-2.64,157.03,-2.79,1.15,-0.31,-5.92,157.62,0,0,0
653,False,DSCOVR,0.0,4.0,0.002,False,3000,3.04,-2.45,1.74,-0.48,-9.14,144.67,-2.45,1.65,-0.73,-13.97,146.11,0,0,0
654,False,DSCOVR,0.0,4.0,0.002,False,2700,3.06,-2.41,1.51,-1.05,-20.24,147.91,-2.41,1.34,-1.26,-24.57,150.93,0,0,0
655,False,DSCOVR,0.0,4.0,0.002,False,3000,3.05,-2.35,1.6400000000000001,-1.0,-19.22,145.04,-2.35,1.48,-1.23,-23.92,147.84,0,0,0
656,False,DSCOVR,0.0,4.0,0.002,False,2763,3.06,-2.38,1.49,-1.24,-23.84,147.97,-2.38,1.29,-1.44,-28.12,151.55,0,0,0
657,False,DSCOVR,0.0,4.0,0.002,False,2887,3.15,-2.38,1.5899999999999999,-1.28,-24.0,146.29,-2.38,1.38,-1.5,-28.5,149.85,0,0,0
658,False,DSCOVR,0.0,4.0,0.002,False,2950,3.14,-2.85,1.15,-0.6,-11.02,157.95,-2.85,1.05,-0.76,-14.09,159.72,0,0,0
659,False,DSCOVR,0.0,4.0,0.002,False,2850,3.08,-1.97,2.31,-0.37,-6.99,130.43,-1.97,2.23,-0.71,-13.4,131.44,0,0,0
660,False,DSCOVR,0.0,4.0,0.002,False,3000,3.06,-1.92,2.34,-0.31,-5.82,129.43,-1.92,2.27,-0.65,-12.34,130.3,0,0,0
661,False,DSCOVR,0.0,4.0,0.002,False,2900,3.19,-1.79,2.6,-0.35000000000000003,-6.33,124.53,-1.79,2.52,-0.73,-13.28,125.38,0,0,0
662,False,DSCOVR,0.0,4.0,0.002,False,2763,3.09,-2.27,1.49,-0.84,-17.14,146.71,-2.27,1.35,-1.05,-21.64,149.25,0,0,0
663,False,DSCOVR,0.0,4.0,0.002,False,2987,3.11,-2.74,0.74,-1.2,-22.98,164.85,-2.74,0.56,-1.3,-24.94,168.52,0,0,0
664,False,DSCOVR,0.0,4.0,0.002,False,3000,3.08,-2.75,0.6900000000000001,-1.17,-22.5,165.84,-2.75,0.51,-1.26,-24.32,169.43,0,0,0
665,False,DSCOVR,0.0,4.0,0.002,False,2800,3.06,-2.67,1.19,-0.72,-13.89,156.02,-2.67,1.07,-0.89,-17.19,158.2,0,0,0
666,False,DSCOVR,0.0,4.0,0.002,False,3000,3.0,-2.7,1.15,-0.5,-9.74,156.93,-2.7,1.06,-0.67,-12.96,158.51,0,0,0
667,False,DSCOVR,0.0,4.0,0.002,False,2850,3.06,-2.47,1.34,-1.21,-23.24,151.62,-2.47,1.1400000000000001,-1.3900000000000001,-27.04,155.18,0,0,0
668,False,DSCOVR,0.0,4.0,0.002,False,3000,3.1,-2.59,0.96,-1.3900000000000001,-26.8,159.54,-2.59,0.75,-1.52,-29.47,163.85,0,0,0
669,False,DSCOVR,0.0,4.0,0.002,False,3000,3.1,-2.47,0.85,-1.6600000000000001,-32.49,160.93,-2.47,0.6,-1.77,-34.88,166.36,0,0,0
670,False,DSCOVR,0.0,4.0,0.002,False,2900,3.12,-2.35,0.8200000000000001,-1.88,-37.08,160.72,-2.35,0.54,-1.98,-39.44,167.16,0,0,0
671,False,DSCOVR,0.0,4.0,0.002,False,2950,3.14,-2.47,0.84,-1.7000000000000002,-33.17,161.23,-2.47,0.58,-1.81,-35.51,166.81,0,0,0
672,False,DSCOVR,0.0,4.0,0.002,False,3000,3.15,-2.83,0.52,-1.22,-23.06,169.59,-2.83,0.33,-1.29,-24.32,173.27,0,0,0
673,False,DSCOVR,0.0,4.0,0.002,False,2950,3.12,-2.75,0.7000000000000001,-1.24,-23.56,165.71,-2.75,0.51,-1.33,-25.38,169.48,0,0,0
674,False,DSCOVR,0.0,4.0,0.002,False,2950,3.16,-2.6,0.7000000000000001,-1.63,-31.13,165.03,-2.6,0.45,-1.71,-32.95,170.23,0,0,0
675,False,DSCOVR,0.0,4.0,0.002,False,2950,3.13,-2.74,0.89,-1.18,-22.27,161.92,-2.74,0.71,-1.3,-24.66,165.46,0,0,0
676,False,DSCOVR,0.0,4.0,0.002,False,3000,3.15,-2.83,1.04,-0.91,-16.78,159.79,-2.83,0.9,-1.05,-19.53,162.42,0,0,0
677,False,DSCOVR,0.0,4.0,0.002,False,2950,3.18,-2.79,1.16,-0.99,-18.12,157.37,-2.79,1.0,-1.15,-21.19,160.2,0,0,0
678,False,DSCOVR,0.0,4.0,0.002,False,3000,3.2,-2.93,0.52,-1.17,-21.53,169.96,-2.93,0.34,-1.24,-22.76,173.38,0,0,0
679,False,DSCOVR,0.0,4.0,0.002,False,2900,3.2800000000000002,-3.05,0.4,-1.13,-20.25,172.5,-3.05,0.23,-1.18,-21.12,175.69,0,0,0
680,False,DSCOVR,0.0,4.0,0.002,False,2950,3.29,-3.04,0.44,-1.16,-20.62,171.86,-3.04,0.26,-1.21,-21.58,175.12,0,0,0
681,False,DSCOVR,0.0,4.0,0.002,False,3000,3.2800000000000002,-2.96,0.78,-1.1,-19.74,165.21,-2.96,0.61,-1.2,-21.68,168.34,0,0,0
682,False,DSCOVR,0.0,4.0,0.002,False,2850,3.31,-2.98,0.9,-1.11,-19.71,163.1,-2.98,0.73,-1.24,-21.96,166.22,0,0,0
683,False,DSCOVR,0.0,4.0,0.002,False,3000,3.26,-2.95,0.97,-0.98,-17.46,161.79,-2.95,0.8200000000000001,-1.11,-19.92,164.54,0,0,0
684,False,DSCOVR,0.0,4.0,0.002,False,2950,3.27,-2.8200000000000003,1.29,-1.02,-18.18,155.5,-2.8200000000000003,1.12,-1.2,-21.51,158.33,0,0,0
685,False,DSCOVR,0.0,4.0,0.002,False,3000,3.2800000000000002,-2.95,0.8300000000000001,-1.06,-19.14,164.22,-2.95,0.67,-1.17,-21.24,167.25,0,0,0
686,False,DSCOVR,0.0,4.0,0.002,False,2900,3.23,-2.7199999999999998,1.19,-1.27,-23.17,156.45,-2.7199999999999998,0.99,-1.43,-26.32,160.1,0,0,0
687,False,DSCOVR,0.0,4.0,0.002,False,3000,3.25,-2.87,0.96,-1.15,-20.71,161.44,-2.87,0.78,-1.28,-23.19,164.73,0,0,0
688,False,DSCOVR,0.0,4.0,0.002,False,3000,3.26,-2.84,1.15,-1.08,-19.37,157.99,-2.84,0.98,-1.24,-22.36,161.03,0,0,0
689,False,DSCOVR,0.0,4.0,0.002,False,2850,3.23,-2.67,1.17,-1.37,-25.09,156.24,-2.67,0.96,-1.52,-28.25,160.22,0,0,0
690,False,DSCOVR,0.0,4.0,0.002,False,3000,3.26,-2.65,1.05,-1.56,-28.67,158.3,-2.65,0.81,-1.7000000000000002,-31.5,162.97,0,0,0
691,False,DSCOVR,0.0,4.0,0.002,False,2800,3.23,-2.79,0.88,-1.38,-25.2,162.41,-2.79,0.67,-1.49,-27.49,166.48,0,0,0
692,False,DSCOVR,0.0,4.0,0.002,False,2800,3.3,-2.92,0.8200000000000001,-1.29,-23.01,164.39,-2.92,0.62,-1.3900000000000001,-25.04,168.09,0,0,0
693,False,DSCOVR,0.0,4.0,0.002,False,2950,3.27,-2.85,0.9400000000000001,-1.3,-23.34,161.67,-2.85,0.74,-1.42,-25.77,165.41,0,0,0
694,False,DSCOVR,0.0,4.0,0.002,False,2900,3.32,-2.93,0.92,-1.25,-22.15,162.55,-2.93,0.73,-1.37,-24.46,166.09,0,0,0
695,False,DSCOVR,0.0,4.0,0.002,False,3000,3.3,-2.65,1.18,-1.56,-28.19,156.01,-2.65,0.9400000000000001,-1.71,-31.35,160.56,0,0,0
696,False,DSCOVR,0.0,4.0,0.002,False,2950,3.32,-2.87,0.88,-1.37,-24.56,162.95,-2.87,0.67,-1.49,-26.78,166.92,0,0,0
697,False,DSCOVR,0.0,4.0,0.002,False,2850,3.32,-3.03,0.93,-0.98,-17.16,162.91,-3.03,0.78,-1.11,-19.48,165.64,0,0,0
698,False,DSCOVR,0.0,4.0,0.002,False,3000,3.31,-3.09,0.81,-0.87,-15.28,165.31,-3.09,0.67,-0.98,-17.27,167.75,0,0,0
699,False,DSCOVR,0.0,4.0,0.002,False,2900,3.31,-3.1,0.72,-0.86,-15.15,166.89,-3.1,0.59,-0.96,-16.92,169.3,0,0,0
700,False,DSCOVR,0.0,4.0,0.002,False,2850,3.26,-3.09,0.8300000000000001,-0.62,-11.04,165.0,-3.09,0.73,-0.74,-13.13,166.78,0,0,0
701,False,DSCOVR,0.0,4.0,0.002,False,3000,3.29,-3.15,0.75,-0.5,-8.8,166.55,-3.15,0.67,-0.61,-10.69,167.99,0,0,0
702,False,DSCOVR,0.0,4.0,0.002,False,2750,3.34,-3.19,0.77,-0.56,-9.62,166.44,-3.19,0.68,-0.67,-11.52,168.0,0,0,0
703,False,DSCOVR,0.0,4.0,0.002,False,2900,3.32,-3.19,0.66,-0.63,-10.87,168.27,-3.19,0.56,-0.72,-12.49,170.01,0,0,0
704,False,DSCOVR,0.0,4.0,0.002,False,3000,3.2800000000000002,-3.18,0.5,-0.52,-9.12,171.01,-3.18,0.42,-0.59,-10.35,172.47,0,0,0
705,False,DSCOVR,0.0,4.0,0.002,False,3000,3.2,-2.95,-0.47000000000000003,-0.24,-4.5600000000000005,189.1,-2.95,-0.5,-0.17,-3.16,189.67,0,0,0
706,False,DSCOVR,0.0,4.0,0.002,False,2900,3.32,-3.06,-0.8200000000000001,0.76,13.54,195.03,-3.06,-0.7000000000000001,0.88,15.61,192.86,0,0,0
707,False,DSCOVR,0.0,4.0,0.002,False,2950,3.36,-3.2800000000000002,-0.58,0.07,1.25,189.98,-3.2800000000000002,-0.56,0.16,2.7199999999999998,189.69,0,0,0
708,False,DSCOVR,0.0,4.0,0.002,False,3000,3.33,-3.31,-0.03,0.1,1.71,180.59,-3.31,-0.02,0.1,1.78,180.32,0,0,0
709,False,DSCOVR,0.0,4.0,0.002,False,2850,3.3,-3.26,0.21,-0.38,-6.7,176.24,-3.26,0.15,-0.41000000000000003,-7.19,177.29,0,0,0
710,False,DSCOVR,0.0,4.0,0.002,False,2950,3.26,-3.22,0.03,-0.4,-7.17,179.51,-3.22,-0.03,-0.4,-7.16,180.59,0,0,0
711,False,DSCOVR,0.0,4.0,0.002,False,3000,3.31,-3.3,-0.17,-0.03,-0.51,183.0,-3.3,-0.18,0.0,-0.06,183.04,0,0,0
712,False,DSCOVR,0.0,4.0,0.002,False,2850,3.32,-3.3,0.24,-0.24,-4.09,175.89,-3.3,0.2,-0.27,-4.66,176.55,0,0,0
713,False,DSCOVR,0.0,4.0,0.002,False,2900,3.33,-3.29,0.3,0.23,3.96,174.73,-3.29,0.33,0.18,3.12,174.2,0,0,0
714,False,DSCOVR,0.0,4.0,0.002,False,2850,3.37,-3.32,0.05,0.51,8.77,179.13,-3.32,0.13,0.5,8.53,177.81,0,0,0
715,False,DSCOVR,0.0,4.0,0.002,False,2600,3.36,-3.2800000000000002,-0.49,0.49,8.42,188.47,-3.2800000000000002,-0.41000000000000003,0.56,9.59,187.11,0,0,0
716,False,DSCOVR,0.0,4.0,0.002,False,2900,3.4,-3.35,-0.27,0.28,4.79,184.58,-3.35,-0.22,0.32,5.42,183.81,0,0,0
717,False,DSCOVR,0.0,4.0,0.002,False,2850,3.32,-3.25,-0.26,0.5,8.68,184.57,-3.25,-0.18,0.53,9.27,183.2,0,0,0
718,False,DSCOVR,0.0,4.0,0.002,False,2900,3.32,-3.24,-0.08,0.64,11.16,181.35,-3.24,0.02,0.64,11.24,179.62,0,0,0
719,False,DSCOVR,0.0,4.0,0.002,False,3000,3.33,-3.32,-0.09,0.2,3.46,181.55,-3.32,-0.06,0.21,3.65,181.01,0,0,0
720,False,DSCOVR,0.0,4.0,0.002,False,2950,3.41,-3.39,-0.21,-0.1,-1.63,183.46,-3.39,-0.22,-0.06,-1.09,183.67,0,0,0
721,False,DSCOVR,0.0,4.0,0.002,False,3000,3.4,-3.38,-0.19,-0.18,-3.1,183.25,-3.38,-0.22,-0.15,-2.58,183.68,0,0,0
722,False,DSCOVR,0.0,4.0,0.002,False,3000,3.37,-3.37,-0.04,-0.05,-0.86,180.66,-3.37,-0.05,-0.04,-0.75,180.79,0,0,0
723,False,DSCOVR,0.0,4.0,0.002,False,2900,3.34,-3.33,-0.13,-0.01,-0.25,182.29,-3.33,-0.13,0.01,0.1,182.3,0,0,0
724,False,DSCOVR,0.0,4.0,0.002,False,2700,3.36,-3.34,-0.33,-0.02,-0.31,185.57,-3.34,-0.32,0.03,0.54,185.55,0,0,0
725,False,DSCOVR,0.0,4.0,0.002,False,3000,3.38,-3.33,-0.51,0.24,4.01,188.7,-3.33,-0.47000000000000003,0.31,5.28,187.99,0,0,0
726,False,DSCOVR,0.0,4.0,0.002,False,2850,3.38,-3.31,-0.63,0.2,3.44,190.84,-3.31,-0.6,0.3,5.04,190.2,0,0,0
727,False,DSCOVR,0.0,4.0,0.002,False,2700,3.41,-3.4,-0.25,0.05,0.84,184.15,-3.4,-0.24,0.09,1.46,183.97,0,0,0
728,False,DSCOVR,0.0,4.0,0.002,False,2950,3.44,-3.42,-0.33,0.07,1.21,185.47,-3.42,-0.31,0.12,2.03,185.23,0,0,0
729,False,DSCOVR,0.0,4.0,0.002,False,2850,3.45,-3.42,-0.34,0.05,0.9,185.62,-3.42,-0.32,0.1,1.74,185.42,0,0,0
730,False,DSCOVR,0.0,4.0,0.002,False,2900,3.41,-3.41,-0.07,0.04,0.71,181.12,-3.41,-0.06,0.05,0.88,181.0,0,0,0
731,False,DSCOVR,0.0,4.0,0.002,False,2850,3.42,-3.41,0.19,0.09,1.54,176.83,-3.41,0.2,0.06,1.03,176.63,0,0,0
732,False,DSCOVR,0.0,4.0,0.002,False,2913,3.38,-3.37,0.19,-0.02,-0.29,176.69,-3.37,0.19,-0.05,-0.79,176.77,0,0,0
733,False,DSCOVR,0.0,4.0,0.002,False,2837,3.38,-3.38,0.2,-0.11,-1.92,176.61,-3.38,0.18,-0.14,-2.42,176.95,0,0,0
734,False,DSCOVR,0.0,4.0,0.002,False,2900,3.36,-3.36,0.23,-0.03,-0.5,176.0,-3.36,0.23,-0.07,-1.11,176.12,0,0,0
735,False,DSCOVR,0.0,4.0,0.002,False,2900,3.37,-3.36,0.23,0.02,0.38,176.08,-3.36,0.23,-0.01,-0.23,176.07,0,0,0
736,False,DSCOVR,0.0,4.0,0.002,False,2750,3.37,-3.36,0.09,-0.07,-1.13,178.42,-3.36,0.08,-0.08,-1.3599999999999999,178.61,0,0,0
737,False,DSCOVR,0.0,4.0,0.002,False,3000,3.39,-3.38,0.17,-0.15,-2.46,177.11,-3.38,0.15,-0.17,-2.88,177.52,0,0,0
738,False,DSCOVR,0.0,4.0,0.002,False,2850,3.41,-3.39,0.27,-0.13,-2.14,175.52,-3.39,0.24,-0.17,-2.8,175.9,0,0,0
739,False,DSCOVR,0.0,4.0,0.002,False,2913,3.42,-3.39,0.33,0.18,3.0,174.49,-3.39,0.35000000000000003,0.13,2.12,174.09,0,0,0
740,False,DSCOVR,0.0,4.0,0.002,False,2987,3.42,-3.4,0.28,0.19,3.18,175.28,-3.4,0.31,0.14,2.42,174.85,0,0,0
741,False,DSCOVR,0.0,4.0,0.002,False,3000,3.47,-3.46,0.23,-0.04,-0.6900000000000001,176.19,-3.46,0.22,-0.08,-1.27,176.34,0,0,0
742,False,DSCOVR,0.0,4.0,0.002,False,2900,3.46,-3.46,-0.01,-0.14,-2.39,180.15,-3.46,-0.03,-0.14,-2.34,180.52,0,0,0
743,False,DSCOVR,0.0,4.0,0.002,False,2863,3.44,-3.44,0.05,-0.07,-1.18,179.24,-3.44,0.03,-0.08,-1.29,179.44,0,0,0
744,False,DSCOVR,0.0,4.0,0.002,False,2987,3.34,-3.34,0.11,-0.15,-2.62,178.03,-3.34,0.09,-0.17,-2.89,178.46,0,0,0
745,False,DSCOVR,0.0,4.0,0.002,False,3000,3.35,-3.34,0.07,-0.26,-4.51,178.82,-3.34,0.03,-0.27,-4.64,179.54,0,0,0
746,False,DSCOVR,0.0,4.0,0.002,False,3000,3.3,-3.2800000000000002,0.01,-0.32,-5.49,179.77,-3.2800000000000002,-0.04,-0.31,-5.46,180.63,0,0,0
747,False,DSCOVR,0.0,4.0,0.002,False,3000,3.2800000000000002,-3.26,-0.07,-0.35000000000000003,-6.17,181.29,-3.26,-0.13,-0.34,-5.89,182.24,0,0,0
748,False,DSCOVR,0.0,4.0,0.002,False,3000,3.34,-3.2800000000000002,-0.12,-0.61,-10.51,182.06,-3.2800000000000002,-0.21,-0.58,-10.05,183.69,0,0,0
749,False,DSCOVR,0.0,4.0,0.002,False,3000,3.37,-3.27,-0.14,-0.8200000000000001,-14.08,182.47,-3.27,-0.27,-0.79,-13.51,184.69,0,0,0
750,False,DSCOVR,0.0,4.0,0.002,False,3000,3.47,-3.32,-0.21,-0.9500000000000001,-15.88,183.66,-3.32,-0.36,-0.9,-15.1,186.16,0,0,0
751,False,DSCOVR,0.0,4.0,0.002,False,3000,3.44,-3.31,0.0,-0.91,-15.43,180.08,-3.31,-0.15,-0.9,-15.22,182.57,0,0,0
752,False,DSCOVR,0.0,4.0,0.002,False,2913,3.44,-3.31,-0.14,-0.91,-15.41,182.38,-3.31,-0.28,-0.88,-14.84,184.83,0,0,0
753,False,DSCOVR,0.0,4.0,0.002,False,2987,3.41,-3.2800000000000002,-0.18,-0.88,-15.02,183.13,-3.2800000000000002,-0.32,-0.84,-14.33,185.51,0,0,0
754,False,DSCOVR,0.0,4.0,0.002,False,3000,3.44,-3.13,-0.04,-1.3900000000000001,-24.0,180.77,-3.13,-0.26,-1.37,-23.56,184.79,0,0,0
755,False,DSCOVR,0.0,4.0,0.002,False,2900,3.46,-2.87,-0.17,-1.9,-33.47,183.47,-2.87,-0.47000000000000003,-1.85,-32.45,189.36,0,0,0
756,False,DSCOVR,0.0,4.0,0.002,False,3000,3.42,-2.98,-0.22,-1.5899999999999999,-28.02,184.23,-2.98,-0.47000000000000003,-1.53,-26.97,188.96,0,0,0
757,False,DSCOVR,0.0,4.0,0.002,False,3000,3.4,-3.11,-0.3,-1.19,-20.78,185.54,-3.11,-0.49,-1.12,-19.63,188.89,0,0,0
758,False,DSCOVR,0.0,4.0,0.002,False,3000,3.43,-3.4,-0.24,-0.24,-4.05,184.07,-3.4,-0.28,-0.2,-3.35,184.66,0,0,0
759,False,DSCOVR,0.0,4.0,0.002,False,3000,3.41,-3.4,-0.05,-0.07,-1.16,180.79,-3.4,-0.06,-0.06,-1.02,180.97,0,0,0
760,False,DSCOVR,0.0,4.0,0.002,False,3000,3.4,-3.39,0.13,-0.1,-1.72,177.81,-3.39,0.11,-0.12,-2.04,178.11,0,0,0
761,False,DSCOVR,0.0,4.0,0.002,False,3000,3.41,-3.4,-0.05,-0.14,-2.2800000000000002,180.83,-3.4,-0.07,-0.13,-2.12,181.18,0,0,0
762,False,DSCOVR,0.0,4.0,0.002,False,3000,3.39,-3.37,0.24,-0.18,-3.02,175.86,-3.37,0.21,-0.22,-3.65,176.39,0,0,0
763,False,DSCOVR,0.0,4.0,0.002,False,3000,3.39,-3.36,-0.33,-0.17,-2.87,185.63,-3.36,-0.35000000000000003,-0.11,-1.9300000000000002,186.02,0,0,0
764,False,DSCOVR,0.0,4.0,0.002,False,3000,3.39,-3.36,-0.17,-0.43,-7.32,182.88,-3.36,-0.24,-0.4,-6.76,184.02,0,0,0
765,False,DSCOVR,0.0,4.0,0.002,False,3000,3.42,-3.37,-0.07,-0.59,-10.0,181.16,-3.37,-0.16,-0.5700000000000001,-9.68,182.77,0,0,0
766,False,DSCOVR,0.0,4.0,0.002,False,2900,3.39,-3.36,-0.21,-0.4,-6.7,183.56,-3.36,-0.27,-0.36,-6.04,184.59,0,0,0
767,False,DSCOVR,0.0,4.0,0.002,False,2999,3.42,-3.36,-0.37,-0.5,-8.47,186.21,-3.36,-0.44,-0.44,-7.35,187.5,0,0,0
768,False,DSCOVR,0.0,4.0,0.002,False,2900,3.39,-3.34,-0.19,-0.56,-9.45,183.21,-3.34,-0.27,-0.52,-8.8,184.71,0,0,0
769,False,DSCOVR,0.0,4.0,0.002,False,3000,3.4,-3.32,-0.58,-0.23,-3.9,189.89,-3.32,-0.61,-0.13,-2.25,190.39,0,0,0
770,False,DSCOVR,0.0,4.0,0.002,False,3000,3.43,-3.06,-1.45,-0.45,-7.54,205.27,-3.06,-1.5,-0.21,-3.48,206.09,0,0,0
771,False,DSCOVR,0.0,4.0,0.002,False,3000,3.41,-3.2,-1.07,-0.4,-6.7,198.53,-3.2,-1.12,-0.22,-3.65,199.33,0,0,0
772,False,DSCOVR,0.0,4.0,0.002,False,3000,3.39,-3.19,-1.07,-0.3,-5.05,198.51,-3.19,-1.1,-0.12,-2.02,199.06,0,0,0
773,False,DSCOVR,0.0,4.0,0.002,False,3000,3.39,-3.15,-1.19,-0.38,-6.52,200.74,-3.15,-1.24,-0.18,-3.12,201.48,0,0,0
774,False,DSCOVR,0.0,4.0,0.002,False,3000,3.37,-3.13,-1.1,-0.52,-8.84,199.42,-3.13,-1.17,-0.33,-5.61,200.55,0,0,0
775,False,DSCOVR,0.0,4.0,0.002,False,3000,3.38,-3.25,-0.86,-0.1,-1.67,194.89,-3.25,-0.87,0.05,0.77,194.97,0,0,0
776,False,DSCOVR,0.0,4.0,0.002,False,3000,3.38,-3.26,-0.76,-0.47000000000000003,-8.04,193.06,-3.26,-0.8200000000000001,-0.34,-5.8100000000000005,194.18,0,0,0
777,False,DSCOVR,0.0,4.0,0.002,False,3000,3.36,-3.22,-0.77,-0.58,-9.94,193.38,-3.22,-0.85,-0.45,-7.62,194.81,0,0,0
778,False,DSCOVR,0.0,4.0,0.002,False,3000,3.39,-3.21,-0.87,-0.64,-10.82,195.18,-3.21,-0.96,-0.48,-8.2,196.71,0,0,0
779,False,DSCOVR,0.0,4.0,0.002,False,3000,3.39,-3.27,-0.71,-0.54,-9.24,192.29,-3.27,-0.79,-0.42,-7.11,193.62,0,0,0
780,False,DSCOVR,0.0,4.0,0.002,False,3000,3.44,-3.32,-0.71,-0.49,-8.2,192.04,-3.32,-0.78,-0.37,-6.11,193.21,0,0,0
781,False,DSCOVR,0.0,4.0,0.002,False,3000,3.43,-3.25,0.19,0.91,15.68,176.57,-3.25,0.34,0.87,14.89,173.97,0,0,0
782,False,DSCOVR,0.0,4.0,0.002,False,3000,3.48,-3.4,-0.47000000000000003,0.25,4.18,187.94,-3.4,-0.43,0.33,5.44,187.14,0,0,0
783,False,DSCOVR,0.0,4.0,0.002,False,3000,3.4,-3.27,-0.87,-0.02,-0.39,194.96,-3.27,-0.87,0.12,2.08,194.82,0,0,0
784,False,DSCOVR,0.0,4.0,0.002,False,3000,3.43,-3.25,-1.09,0.16,2.67,198.61,-3.25,-1.05,0.34,5.7,197.94,0,0,0
785,False,DSCOVR,0.0,4.0,0.002,False,3000,3.43,-3.01,-1.58,0.31,5.15,207.68,-3.01,-1.51,0.5700000000000001,9.54,206.57,0,0,0
786,False,DSCOVR,0.0,4.0,0.002,False,3000,3.45,-3.15,-1.19,0.66,11.15,200.71,-3.15,-1.06,0.85,14.4,198.64,0,0,0
787,False,DSCOVR,0.0,4.0,0.002,False,3000,3.44,-3.27,-1.0,-0.21,-3.56,196.95,-3.27,-1.02,-0.04,-0.71,197.3,0,0,0
788,False,DSCOVR,0.0,4.0,0.002,False,3000,3.48,-3.35,-0.9,-0.26,-4.37,195.13,-3.35,-0.9400000000000001,-0.11,-1.8,195.63,0,0,0
789,False,DSCOVR,0.0,4.0,0.002,False,3000,3.47,-3.36,-0.81,-0.32,-5.25,193.54,-3.36,-0.85,-0.18,-2.91,194.21,0,0,0
790,False,DSCOVR,0.0,4.0,0.002,False,3000,3.47,-3.33,-0.9500000000000001,-0.23,-3.76,195.97,-3.33,-0.98,-0.06,-1.05,196.36,0,0,0
791,False,DSCOVR,0.0,4.0,0.002,False,2814,3.48,-3.29,-1.06,-0.28,-4.65,197.79,-3.29,-1.09,-0.1,-1.62,198.3,0,0,0
792,False,DSCOVR,0.0,4.0,0.002,False,2886,3.49,-3.35,-0.93,-0.03,-0.55,195.6,-3.35,-0.93,0.13,2.07,195.47,0,0,0
793,False,DSCOVR,0.0,4.0,0.002,False,3000,3.5,-3.4,-0.71,0.28,4.54,191.83,-3.4,-0.65,0.39,6.48,190.91,0,0,0
